phase,episode_index,seed,frame_index,time_s,x_m,y_m,z_m,quat_w,quat_x,quat_y,quat_z
stale-vision,11,2006219,100,10.000000000000009,2.092586596993195,0.11651876973444548,1.1998364774794674,0.9999686014057241,0.00506469299218644,-0.006094603905325813,-2.9846453834037908e-05
stale-vision,11,2006219,101,10.100000000000042,2.0559236727372667,0.15119881345120148,1.1998468188827915,0.9999698167183328,0.005568676762522911,-0.005417991961643132,-2.9232179322880906e-05
stale-vision,11,2006219,102,10.200000000000076,2.0181963926414004,0.1847854205351587,1.1998611329340285,0.9999701349901363,0.006062360545731145,-0.0047933408213590295,-2.8216863691181338e-05
stale-vision,11,2006219,103,10.300000000000109,1.9795273353475733,0.2171817753814057,1.1998786129776895,0.9999696946563361,0.006540208991475122,-0.004223116442907452,-2.688440615073199e-05
stale-vision,11,2006219,104,10.400000000000142,1.9400284257499159,0.2482941754796642,1.1998983552470721,0.999968648712407,0.00699666129893983,-0.0037077866693110756,-2.531728180341716e-05
stale-vision,11,2006219,105,10.500000000000176,1.8998008404231952,0.27803312021550575,1.199919413739837,0.99996715600416,0.007426267743208008,-0.003246059734919877,-2.3591403063834704e-05
stale-vision,11,2006219,106,10.60000000000021,1.8589352581485248,0.30631437769131153,1.1999408516331984,0.999965373970542,0.007823832478357053,-0.0028351421984723502,-2.1771984442331976e-05
stale-vision,11,2006219,107,10.700000000000243,1.8175124039932777,0.3330600014402711,1.199961786614093,0.999963452539295,0.00818456631899729,-0.002471045004073849,-1.991103959224897e-05
stale-vision,11,2006219,108,10.800000000000276,1.7756038287856606,0.3581992675347501,1.1999814283202381,0.9999615293348866,0.00850423072054061,-0.0021488565392398956,-1.804600746255476e-05
stale-vision,11,2006219,109,10.90000000000031,1.7332728690198005,0.3816695037228112,1.1999991070315534,0.9999597257961791,0.008779274537320818,-0.0018630249035619794,-1.6199931953398634e-05
stale-vision,11,2006219,110,11.000000000000343,1.6905757326276414,0.4034167841913159,1.200014293464278,0.999958144245711,0.00900694618090517,-0.001607628782478566,-1.4382902387546306e-05
stale-vision,11,2006219,111,11.100000000000376,1.6475626579104994,0.42339646765104755,1.2000266099445647,0.9999568657781935,0.009185390171038862,-0.001376601555045332,-1.2594237065418111e-05
stale-vision,11,2006219,112,11.20000000000041,1.6042791010671182,0.4415735603783042,1.2000358335924075,0.9999559490551236,0.009313704045948267,-0.0011639368637624493,-1.082537379890619e-05
stale-vision,11,2006219,113,11.300000000000443,1.5607669121764278,0.457922892749613,1.200041892334688,0.99995542996637,0.009391961929543034,-0.0009638722670673011,-9.063104164457122e-06
stale-vision,11,2006219,114,11.400000000000476,1.5170654638842176,0.47242910456292203,1.2000448547965405,0.9999553221076727,0.009421212338515726,-0.0007710340012089475,-7.2926729726061125e-06
stale-vision,11,2006219,115,11.50000000000051,1.473212704270742,0.48508644035087617,1.2000449148847692,0.999955618403232,0.009403412059077625,-0.0005805473303998261,-5.5004811086434805e-06
stale-vision,11,2006219,116,11.600000000000543,1.4292461122261975,0.4958983664332033,1.2000423722778364,0.9999562933394875,0.0093413469848555,-0.0003881156358995528,-3.6762025065507476e-06
stale-vision,11,2006219,117,11.700000000000577,1.3852035398073843,0.5048770260481011,1.2000376100172407,0.9999573059412468,0.009238515316670654,-0.00019006887038603974,-1.8141835071449584e-06
stale-vision,11,2006219,118,11.80000000000061,1.3411239319013677,0.5120425551801665,1.200031070228479,0.999958603320846,0.009098976245979095,1.6609926707178185e-05,8.585350424667261e-08
stale-vision,11,2006219,119,11.900000000000643,1.2970479184500805,0.5174222881783,1.200023229362795,0.9999601243061073,0.00892719986598332,0.00023429936180283277,2.01895445235687e-06
stale-vision,11,2006219,120,12.000000000000677,1.2530182812428725,0.5210498831755495,1.2000145740771282,0.9999618031745648,0.008727896459648736,0.00046475741703462693,3.975467381391694e-06
stale-vision,12,2006220,0,0.0,-1.6,-0.19885744189512577,1.2,1.0,0.0,0.0,0.0
stale-vision,12,2006220,1,0.10000000000000007,-1.5996153348037587,-0.19912824388934802,1.200078304390754,0.9997561982654023,0.012706404280431627,0.018035814177723725,0.0008948335694114174
stale-vision,12,2006220,2,0.20000000000000015,-1.5956400960929618,-0.20193238471112676,1.2006753337065232,0.9987768055309826,0.028762577361457285,0.04016112014161455,0.0021659422482318107
stale-vision,12,2006220,3,0.3000000000000002,-1.5838724462388074,-0.2102997284084623,1.2017584411292426,0.997868290391339,0.03842096672361599,0.052671682652093856,0.0028979637826118797
stale-vision,12,2006220,4,0.4000000000000003,-1.5618519129082975,-0.22610884016739763,1.2027536840080835,0.9975729337505139,0.041612000629159054,0.05574829158640098,0.0029683728251686295
stale-vision,12,2006220,5,0.5000000000000003,-1.5289703070365928,-0.24998160508317327,1.203160736065485,0.9978449766236701,0.04001033967163366,0.051942114884493164,0.002567498314238917
stale-vision,12,2006220,6,0.6000000000000004,-1.4859585332547351,-0.2816185194775192,1.2028156384688264,0.9984065291607507,0.035323629051320686,0.04396387122326765,0.001954939101780287
stale-vision,12,2006220,7,0.7000000000000005,-1.434351285254533,-0.3201312285438285,1.2018496643219374,0.9989968889524041,0.028978859247809054,0.03411231457885816,0.001338496987905053
stale-vision,12,2006220,8,0.8000000000000006,-1.3760489839522865,-0.3643084602609725,1.200539496711845,0.9994651631434646,0.022075865312452713,0.02411111236474978,0.0008355201061331553
stale-vision,12,2006220,9,0.9000000000000007,-1.3129909915278346,-0.41282074571162203,1.1991700014051887,0.999767222066523,0.015397140727241732,0.015106179338983138,0.0004827883514924515
stale-vision,12,2006220,10,1.0000000000000007,-1.246933650021351,-0.46437093617149705,1.1979548721691642,0.9999254438488772,0.009440392674997255,0.0077404859823000825,0.0002657188852185312
stale-vision,12,2006220,11,1.1000000000000008,-1.1793211176669942,-0.5177943366894702,1.1970137091089128,0.99998746190191,0.004465408705387278,0.002261497017398866,0.00014763235182582165
stale-vision,12,2006220,12,1.2000000000000008,-1.111232443735747,-0.5721136320565318,1.196384893540495,0.9999989125286335,0.0005481458609268498,-0.001366140813705367,9.020500161252395e-05
stale-vision,12,2006220,13,1.300000000000001,-1.0433852829463826,-0.626556880093193,1.196052512533484,0.999991562878011,-0.0023647178708125507,-0.0033583066435724914,6.370771099179016e-05
stale-vision,12,2006220,14,1.400000000000001,-0.9761765832504218,-0.6805487666312837,1.1959725992217962,0.9999821832678586,-0.00440608615242499,-0.004027046386377976,4.9488058731548905e-05
stale-vision,12,2006220,15,1.500000000000001,-0.9097431636778345,-0.7336852538054404,1.1960920406076472,0.9999765788641075,-0.0057470629689435285,-0.003716387226862465,3.816342084678082e-05
stale-vision,12,2006220,16,1.6000000000000012,-0.8440290125438775,-0.7857002392441246,1.1963592912538161,0.9999746443885795,-0.006565565416060183,-0.0027573962986975676,2.6388517102405907e-05
stale-vision,12,2006220,17,1.7000000000000013,-0.7788501713048294,-0.8364306969942773,1.1967288828877007,0.999974287098199,-0.007025067069463817,-0.001439924208755664,1.3906541218365204e-05
stale-vision,12,2006220,18,1.8000000000000014,-0.7139515598522479,-0.8857845950176255,1.1971623593983296,0.9999736275384894,-0.00726252161597884,2.2106788902822637e-06,1.5507682589454983e-06
stale-vision,12,2006220,19,1.9000000000000015,-0.6490528333874847,-0.9337139860904087,1.1976277353376497,0.9999717651477336,-0.007383788871868109,0.0013958772062436934,-9.800348036048763e-06
stale-vision,12,2006220,20,2.0000000000000013,-0.5838823722496389,-0.9801941714605786,1.1980987024992438,0.9999686918169431,-0.007464495648929537,0.0026260819742093106,-1.959808027638189e-05
stale-vision,12,2006220,21,2.0999999999999903,-0.518204770605157,-1.0252060610404246,1.198554271132636,0.9999647148561919,-0.007681666907647437,0.0034000509528051524,-2.6260504565076185e-05
stale-vision,12,2006220,22,2.1999999999999793,-0.451869313494045,-1.0687066811175319,1.1989779756607364,0.9999607018034987,-0.008090290384930093,0.003625078185804801,-2.929656205426018e-05
stale-vision,12,2006220,23,2.2999999999999683,-0.38482961746396055,-1.110617198970209,1.199357811052901,0.9999569194471842,-0.008624390006183294,0.0034319517127987874,-2.9226007227201657e-05
stale-vision,12,2006220,24,2.3999999999999573,-0.3171209785987769,-1.1508340334680327,1.1996864654822925,0.999953091175127,-0.009216064390392,0.002979746681178364,-2.676149170544229e-05
stale-vision,12,2006220,25,2.4999999999999463,-0.24882996908365437,-1.1892418415607129,1.1999607836202322,0.999948894384657,-0.009820955254487104,0.0023993632495025725,-2.264482891690351e-05
stale-vision,12,2006220,26,2.5999999999999353,-0.1800688677952372,-1.2257223136311695,1.2001808846078652,0.9999441780342032,-0.010413908885532898,0.001786339202731757,-1.759201408545627e-05
stale-vision,12,2006220,27,2.6999999999999242,-0.11095687407481951,-1.2601592479911685,1.200349271690178,0.9999389799892235,-0.010981155091031699,0.0012043178133105223,-1.223041292719113e-05
stale-vision,12,2006220,28,2.7999999999999132,-0.04160753701508281,-1.2924413626086804,1.2004700686619465,0.9999334703595522,-0.011514226009603626,0.0006909445409264776,-7.052925534073613e-06
stale-vision,12,2006220,29,2.899999999999902,0.027878725300372165,-1.3224640285862865,1.200548408440457,0.9999278880175397,-0.012006208787501515,0.0002640256963130638,-2.4012234357825576e-06
stale-vision,12,2006220,30,2.999999999999891,0.0974182108516063,-1.3501306671464468,1.2005899566134115,0.9999224941346861,-0.012449916262707438,-7.284359728710074e-05,1.5270262909975901e-06
stale-vision,12,2006220,31,3.09999999999988,0.16694472011435332,-1.3753541782017675,1.200600544893991,0.9999175441991167,-0.012837399909439523,-0.00032549145880864214,4.656553359168747e-06
stale-vision,12,2006220,32,3.199999999999869,0.23640847893844713,-1.3980585043007823,1.20058589431523,0.9999132719723567,-0.01316028521675611,-0.0005053488411944567,7.007028050283617e-06
stale-vision,12,2006220,33,3.299999999999858,0.3057739469985814,-1.4181802705368616,1.2005514144685476,0.9999098786220967,-0.013410517961202075,-0.0006265515769605472,8.66466226536913e-06
stale-vision,12,2006220,34,3.399999999999847,0.3750170807152031,-1.435670358775047,1.2005020686671375,0.9999075233505827,-0.013581207595242905,-0.0007038834990473895,9.755976567897035e-06
stale-vision,12,2006220,35,3.499999999999836,0.4441224565484977,-1.4504952532657822,1.200442295675617,0.9999063146108782,-0.013667379707491824,-0.0007514150253603874,1.0425105354589049e-05
stale-vision,12,2006220,36,3.599999999999825,0.5130805240856336,-1.4626380117906626,1.2003759776241578,0.9999063031990586,-0.013666515990995118,-0.0007816946237630268,1.081552552115656e-05
stale-vision,12,2006220,37,3.699999999999814,0.5818851504991137,-1.4720987568620574,1.2003064425897787,0.999907478930567,-0.013578839555850078,-0.0008053401699769223,1.105640555569882e-05
stale-vision,12,2006220,38,3.799999999999803,0.6505315384262749,-1.4788946312585678,1.2002364901560514,0.999909772260803,-0.013407340249453985,-0.0008309260702220397,1.1253861292892845e-05
stale-vision,12,2006220,39,3.899999999999792,0.71901454158035,-1.4830592126464348,1.2001684293484514,0.9999130611448384,-0.013157571538721232,-0.0008650613953415816,1.1486692982648024e-05
stale-vision,12,2006220,40,3.999999999999781,0.7873273641236306,-1.4846414263339656,1.200104120839163,0.9999171821042641,-0.012837288829894244,-0.0009125835773740922,1.1805978075576388e-05
stale-vision,12,2006220,41,4.0999999999997705,0.8554606069845712,-1.4837040275483944,1.200045017737122,0.9999219444885517,-0.012455947522793819,-0.0009768069345045816,1.2237540086553024e-05
stale-vision,12,2006220,42,4.1999999999997595,0.9234016128119017,-1.4803217505620216,1.1999922022695544,0.9999271456981558,-0.012024140949451267,-0.0010597956761827043,1.2786410698843407e-05
stale-vision,12,2006220,43,4.2999999999997485,0.9911340565008604,-1.4745792345802042,1.1999464182793609,0.9999325854688316,-0.011553035084544586,-0.0011626337593110172,1.3442281369221705e-05
stale-vision,12,2006220,44,4.3999999999997375,1.0586377285863662,-1.4665688370488588,1.199908100775524,0.999938077897976,-0.01105383260430244,-0.0012856722919711884,1.4185051625932549e-05
stale-vision,12,2006220,45,4.499999999999726,1.1258884629834698,-1.4563884390775907,1.1998774045876284,0.9999434602264683,-0.010537305310225755,-0.0014287485504308212,1.4989871781179811e-05
stale-vision,12,2006220,46,4.599999999999715,1.1928581659750532,-1.4441393345113984,1.1998542341603669,0.9999485980476929,-0.010013417217741415,-0.0015913791013383333,1.5831333535546192e-05
stale-vision,12,2006220,47,4.699999999999704,1.2595149088940407,-1.4299242767922262,1.199838275785424,0.9999533873046712,-0.009491034330972347,-0.0017729091364530455,1.6686421239987054e-05
stale-vision,12,2006220,48,4.799999999999693,1.3258230546419971,-1.4138457401803737,1.1998290328718162,0.9999577534200138,-0.008977737094171864,-0.001972638928111596,1.7536427171368393e-05
stale-vision,12,2006220,49,4.899999999999682,1.3917433936465848,-1.3960044322686462,1.199825864022417,0.99996164832214,-0.008479730471820034,-0.0021899129250856726,1.8367793117023973e-05
stale-vision,12,2006220,50,4.999999999999671,1.457233271215467,-1.3764980756177847,1.1998280228536622,0.9999650461670848,-0.008001835436642993,-0.0024241918507781303,1.9172231133648383e-05
stale-vision,12,2006220,51,5.09999999999966,1.5222466926283496,-1.3554204602851592,1.1998346980324992,0.9999679384730469,-0.007547550012803214,-0.0026750919456883008,1.9946189249345346e-05
stale-vision,12,2006220,52,5.199999999999649,1.5867343977420245,-1.3328607555359637,1.1998450517903314,0.9999703292368894,-0.007119160021622538,-0.002942410300409494,2.0690016299054185e-05
stale-vision,12,2006220,53,5.299999999999638,1.6506439002575441,-1.3089030591841893,1.199858255252616,0.9999722304287684,-0.006717882316657882,-0.0032261385948208054,2.1406984106949104e-05
stale-vision,12,2006220,54,5.399999999999627,1.7139194890058156,-1.2836261566008236,1.1998735191857124,0.9999736581087314,-0.0063440267995813265,-0.003526460562274494,2.2102261232280205e-05
stale-vision,12,2006220,55,5.499999999999616,1.7765021914461068,-1.2571034575545381,1.1998901192377465,0.9999746291735253,-0.005997172897945362,-0.003843749143841716,2.278205069127723e-05
stale-vision,12,2006220,56,5.599999999999605,1.8383297005914718,-1.2294030766740227,1.1999074150487008,0.9999751589338838,-0.005676336973741404,-0.004178536069362,2.3452748754106136e-05
stale-vision,12,2006220,57,5.699999999999594,1.8993362701371226,-1.200588024690172,1.1999248631385673,0.9999752592762216,-0.005380122803805047,-0.0045315044161372674,2.4120418410444922e-05
stale-vision,12,2006220,58,5.799999999999583,1.959452580585701,-1.170716480591022,1.1999420238953926,0.9999749373836465,-0.005106869972062223,-0.0049034548126470475,2.479034928829191e-05
stale-vision,12,2006220,59,5.899999999999572,2.0186055821768205,-1.1398421163843728,1.1999585630903427,0.9999741950480757,-0.004854762806154878,-0.005295268406188203,2.5466733969381705e-05
stale-vision,12,2006220,60,5.999999999999561,2.076718321928568,-1.1080144523754651,1.1999742487605531,0.9999730282656547,-0.004621924531987154,-0.005707877966643633,2.6152514355290513e-05
stale-vision,12,2006220,61,6.09999999999955,2.1337097608230016,-1.0752792246267315,1.199988944358978,0.999971427147042,-0.004406498882355966,-0.006142225673198984,2.6849323435115973e-05
stale-vision,12,2006220,62,6.199999999999539,2.189494589302408,-1.0416787491122936,1.2000025989177143,0.9999693762364573,-0.004206690049332967,-0.006599211217246629,2.755736999574425e-05
stale-vision,12,2006220,63,6.299999999999528,2.2439830510118592,-1.0072522736808167,1.2000152351957243,0.9999668549261662,-0.004020807380755758,-0.007079643887651982,2.827546361220274e-05
